Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
150510 Óbidos;8;4;2;0;14;4;0;0;2;8;5;0;2;6;8;3;5;6;13;11;10;24;0;121
150520 Oeiras do Pará;6;0;4;0;10;5;2;1;1;1;0;0;1;1;3;2;2;1;4;3;3;5;0;45
150530 Oriximiná;6;2;4;0;12;4;3;1;4;5;1;5;2;3;4;10;11;10;16;6;18;16;0;131
150540 Ourém;2;0;0;0;2;0;0;0;1;1;1;1;1;2;0;0;0;2;4;3;3;5;0;26
150543 Ourilândia do Norte;3;0;3;0;6;1;0;2;7;3;7;4;4;6;8;5;8;3;2;4;5;1;1;77
150548 Pacajá;7;1;4;0;12;2;3;0;3;6;9;10;5;6;5;3;5;8;5;10;7;8;0;107
150549 Palestina do Pará;1;0;2;0;3;1;0;0;0;0;3;0;2;0;1;0;1;1;3;1;1;3;0;20
150550 Paragominas;14;3;4;0;21;5;3;3;7;18;21;17;15;10;18;12;15;8;20;8;9;18;5;233
150553 Parauapebas;22;3;6;0;31;7;1;6;26;47;34;27;18;16;21;11;16;14;16;22;16;25;0;354
150555 Pau D'Arco;1;1;0;0;2;0;0;1;0;1;3;2;0;1;0;0;1;0;0;2;1;0;0;14
150560 Peixe-Boi;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;3;1;4;1;1;2;0;18
150563 Piçarra;1;0;2;0;3;0;1;0;1;3;3;3;0;1;0;1;2;1;2;3;0;4;1;29
150565 Placas;1;0;0;0;1;0;0;1;5;3;1;4;0;1;1;1;4;3;1;3;1;3;0;33
150570 Ponta de Pedras;2;1;2;0;5;1;0;0;0;0;4;1;3;3;0;1;2;1;2;3;2;3;0;31
150580 Portel;12;2;11;0;25;4;3;2;6;3;6;1;2;6;2;8;3;1;7;5;2;12;0;98
150590 Porto de Moz;4;2;4;1;11;0;2;0;5;2;5;2;2;2;2;0;1;0;2;1;7;10;0;54
150600 Prainha;5;1;2;0;8;0;1;0;0;2;0;1;1;1;2;2;4;2;4;1;2;8;0;39
150610 Primavera;2;1;2;0;5;0;0;0;1;2;0;0;1;1;1;2;2;0;2;4;3;12;0;36
150611 Quatipuru;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;2;2;2;0;11
150613 Redenção;11;0;8;0;19;5;0;3;8;15;19;14;18;11;11;8;10;17;11;17;11;20;1;218
150616 Rio Maria;4;0;3;0;7;0;0;0;0;8;3;2;2;3;2;3;4;2;2;9;3;3;0;53
150618 Rondon do Pará;6;1;4;0;11;0;1;0;4;9;12;11;7;3;6;5;5;5;10;10;11;17;1;128
150619 Rurópolis;4;1;1;0;6;0;1;1;2;3;3;5;1;1;0;3;3;4;6;4;9;7;0;59
150620 Salinópolis;3;1;1;0;5;2;1;1;3;6;5;0;2;1;4;4;6;4;6;7;9;12;0;78
150630 Salvaterra;5;0;2;0;7;0;1;1;2;3;0;5;1;4;1;2;4;5;6;6;3;10;0;61
150635 Santa Bárbara do Pará;2;0;0;0;2;0;0;0;1;0;4;0;2;0;1;0;1;2;0;5;5;3;0;26
150640 Santa Cruz do Arari;0;0;0;0;0;0;0;1;2;0;0;2;0;0;2;0;1;2;0;1;2;4;0;17
150650 Santa Izabel do Pará;4;0;5;0;9;0;1;2;6;11;9;4;4;4;11;8;8;7;12;4;12;20;1;133
150655 Santa Luzia do Pará;4;1;0;0;5;1;0;1;1;1;3;1;1;2;1;3;2;2;5;5;6;10;0;50
150658 Santa Maria das Barreiras;0;0;1;0;1;1;0;1;0;6;5;1;2;3;2;3;3;3;3;3;2;5;0;44
150660 Santa Maria do Pará;1;1;3;0;5;1;0;1;3;2;2;1;2;2;5;4;4;2;5;9;7;15;0;70
150670 Santana do Araguaia;4;1;4;0;9;4;1;1;3;7;10;6;10;8;7;6;10;3;3;7;3;4;2;104
150680 Santarém;50;6;18;0;74;15;3;4;18;31;20;18;23;16;20;33;47;50;55;59;81;133;2;702
150690 Santarém Novo;2;0;0;0;2;0;0;0;1;0;1;1;0;0;2;1;0;1;1;0;5;3;0;18
150700 Santo Antônio do Tauá;6;1;3;0;10;1;0;2;2;5;2;1;4;4;4;7;8;5;6;3;3;7;0;74
150710 São Caetano de Odivelas;2;0;0;0;2;0;0;0;2;2;5;0;0;0;3;0;2;3;4;8;5;4;0;40
150715 São Domingos do Araguaia;3;2;0;0;5;1;0;0;3;3;4;7;1;4;3;2;4;1;4;6;7;5;1;61
150720 São Domingos do Capim;4;0;4;1;9;3;1;2;1;3;4;4;4;2;6;3;5;6;4;3;5;8;0;73
150730 São Félix do Xingu;9;2;5;0;16;2;0;2;5;7;6;8;6;5;7;8;14;6;6;10;3;9;0;120
150740 São Francisco do Pará;2;1;0;0;3;0;0;0;1;2;3;3;0;1;2;2;5;1;2;4;8;3;0;40
150745 São Geraldo do Araguaia;5;0;1;0;6;1;0;1;5;6;7;3;6;7;2;4;2;3;5;3;8;12;0;81
150746 São João da Ponta;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;1;0;0;1;1;0;7
150747 São João de Pirabas;3;3;1;0;7;1;0;0;3;1;1;1;3;0;2;2;1;6;5;5;5;9;0;52
150750 São João do Araguaia;0;0;0;0;0;1;1;1;0;4;5;3;1;5;3;0;3;0;3;6;0;5;0;41
150760 São Miguel do Guamá;3;3;1;0;7;1;3;2;4;7;11;5;4;4;4;6;4;11;6;7;12;21;0;119
150770 São Sebastião da Boa Vista;4;0;1;0;5;0;1;1;2;2;0;1;0;1;3;1;1;1;4;9;0;3;0;35
150775 Sapucaia;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;2;0;2;1;0;1;0;11
150780 Senador José Porfírio;4;1;1;0;6;0;0;1;1;1;0;2;1;1;0;1;2;0;1;1;2;3;0;23
150790 Soure;1;2;1;0;4;2;0;2;1;0;3;0;1;2;1;1;0;3;1;2;7;2;0;32
150795 Tailândia;9;0;9;1;19;2;1;1;19;22;21;15;12;9;5;10;4;12;8;9;7;13;3;192
150796 Terra Alta;2;0;0;0;2;0;1;1;2;0;0;0;0;2;1;0;1;1;4;1;2;5;0;23
150797 Terra Santa;0;0;0;0;0;0;0;0;2;1;0;1;0;0;1;3;1;1;7;2;1;12;0;32
150800 Tomé-Açu;10;2;2;0;14;4;2;1;3;15;8;6;7;5;5;8;9;10;10;12;9;13;0;141
150803 Tracuateua;1;0;2;0;3;0;1;0;3;3;1;0;5;1;3;2;0;5;4;5;3;15;0;54
150805 Trairão;4;0;0;0;4;1;0;0;0;0;3;1;1;4;2;3;2;1;1;1;2;0;0;26
150808 Tucumã;5;2;3;0;10;0;1;2;2;6;6;9;7;10;10;5;7;6;8;6;3;5;1;104
150810 Tucuruí;9;5;11;0;25;6;2;1;12;23;23;21;10;15;13;16;12;18;19;26;16;35;1;294
150812 Ulianópolis;3;1;1;0;5;0;0;0;2;4;3;2;2;3;3;5;3;1;1;4;2;2;2;44
150815 Uruará;4;0;3;0;7;0;1;0;3;3;3;5;6;4;9;6;6;6;5;7;7;8;0;86
150820 Vigia;6;0;2;0;8;2;1;0;2;4;7;9;4;5;5;9;2;7;8;11;13;23;0;120
150830 Viseu;6;1;2;0;9;2;1;0;3;4;4;1;4;3;6;5;4;10;4;6;7;23;0;96
150835 Vitória do Xingu;0;0;0;0;0;1;0;0;1;1;1;0;3;0;0;0;0;0;3;3;3;6;0;22
150840 Xinguara;4;3;1;0;8;2;0;2;3;5;10;9;7;4;5;6;5;8;5;5;8;15;0;107
150000 Município ignorado - PA;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;2;2;1;0;0;0;0;23;33
160010 Amapá;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;3;0;0;1;0;9
160020 Calçoene;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;2;0;2;0;1;2;0;13
160021 Cutias;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;5
160023 Ferreira Gomes;1;0;0;0;1;1;0;0;0;1;0;1;0;0;2;1;1;0;0;0;1;0;0;9
160025 Itaubal;3;0;0;0;3;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;1;0;9
160027 Laranjal do Jari;3;3;2;0;8;3;4;1;2;6;8;3;5;3;4;5;4;2;5;4;5;7;0;79
160030 Macapá;49;36;33;0;118;13;16;8;41;54;38;39;40;36;50;49;56;53;65;56;59;123;0;914
160040 Mazagão;0;0;0;0;0;1;0;1;0;2;1;0;0;2;0;1;1;1;1;7;0;2;0;20
160050 Oiapoque;2;2;1;0;5;1;0;0;2;2;3;1;0;5;5;4;5;1;1;2;0;0;0;37
160015 Pedra Branca do Amapari;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;7
160053 Porto Grande;2;2;1;0;5;0;0;0;1;2;1;3;2;0;1;0;1;0;3;2;3;0;0;24
160055 Pracuúba;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;3
160060 Santana;10;9;5;0;24;4;3;3;14;14;10;8;7;15;4;9;11;14;12;18;10;37;0;217
160005 Serra do Navio;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;6
160070 Tartarugalzinho;0;0;2;0;2;0;0;0;1;1;2;2;0;1;1;4;1;0;0;0;0;3;0;18
160080 Vitória do Jari;3;0;1;0;4;1;0;0;1;1;1;1;1;0;0;2;0;0;2;0;0;2;0;16
170025 Abreulândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;2;0;5
170030 Aguiarnópolis;0;1;1;0;2;0;0;0;1;0;2;2;0;1;0;1;0;0;1;2;1;2;0;15
170035 Aliança do Tocantins;1;0;0;0;1;0;0;0;1;2;0;0;1;0;2;2;0;2;1;2;1;3;0;18
170040 Almas;3;2;0;0;5;0;0;0;1;0;0;1;1;0;4;2;2;1;5;1;4;6;0;33
170070 Alvorada;0;1;0;0;1;0;0;0;1;0;1;1;1;5;0;3;4;5;3;2;2;7;0;36
170100 Ananás;1;0;2;0;3;1;0;0;0;0;2;1;0;0;2;1;1;4;2;3;2;7;0;29
170105 Angico;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;5
170110 Aparecida do Rio Negro;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;2;1;2;2;0;0;0;11
170130 Aragominas;1;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;3;3;3;2;2;0;18
170190 Araguacema;1;0;1;0;2;0;0;0;2;1;0;2;0;0;1;0;0;2;5;1;3;3;0;22
170200 Araguaçu;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;2;1;2;3;4;9;0;25
170210 Araguaína;4;5;14;0;23;6;3;2;8;20;17;24;19;25;26;27;31;29;22;36;36;56;0;410
170215 Araguanã;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;2;3;5;0;14
170220 Araguatins;4;0;4;0;8;2;4;0;0;6;6;5;1;6;4;6;3;6;9;5;5;12;0;88
170230 Arapoema;0;0;1;0;1;0;0;1;2;1;1;0;2;0;2;2;0;2;3;5;3;5;0;30
170240 Arraias;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;2;2;2;1;2;4;5;0;28
170255 Augustinópolis;3;0;0;0;3;1;1;1;2;2;4;2;1;5;2;4;4;3;1;5;5;4;0;50
170270 Aurora do Tocantins;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;0;1;1;2;0;5;0;14
170290 Axixá do Tocantins;2;0;0;0;2;0;0;1;1;1;0;1;3;0;1;2;1;2;3;5;2;5;0;30
170300 Babaçulândia;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;2;3;1;8;0;20
170305 Bandeirantes do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
170307 Barra do Ouro;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0;5;0;11
170310 Barrolândia;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;1;3;1;0;3;1;4;0;18
170320 Bernardo Sayão;1;0;0;0;1;0;0;0;0;1;2;0;0;0;1;0;1;1;3;0;1;3;0;14
170330 Bom Jesus do Tocantins;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;6
170360 Brasilândia do Tocantins;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;0;7
170370 Brejinho de Nazaré;2;0;0;0;2;0;0;0;1;0;1;1;0;0;0;1;0;1;2;0;2;2;0;13
170380 Buriti do Tocantins;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;2;2;4;0;5;1;0;20
170382 Cachoeirinha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
170384 Campos Lindos;0;0;2;0;2;1;0;1;0;0;0;0;0;3;0;1;2;1;6;0;0;2;0;19
170386 Cariri do Tocantins;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;5
170388 Carmolândia;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2;3;3;1;2;3;0;18
170389 Carrasco Bonito;0;0;2;0;2;0;0;0;1;0;3;1;0;2;1;0;0;0;0;0;0;3;0;13
170390 Caseara;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;2;0;1;1;1;1;4;0;14
170410 Centenário;0;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;2;0;0;8
170510 Chapada da Natividade;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;0;0;1;0;3;4;0;13
170460 Chapada de Areia;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
170550 Colinas do Tocantins;5;2;0;0;7;2;0;1;3;5;5;4;6;2;5;6;2;7;3;7;18;18;0;101
171670 Colméia;0;0;2;0;2;0;0;1;0;1;0;1;1;0;2;4;1;4;4;1;6;8;0;36
170555 Combinado;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;2;4;0;10
170560 Conceição do Tocantins;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;2;0;0;1;3;0;12
170600 Couto Magalhães;0;0;0;0;0;1;0;1;0;0;1;2;0;0;0;2;0;1;1;1;1;3;0;14
170610 Cristalândia;1;0;0;0;1;0;0;0;0;0;4;4;2;3;1;1;2;0;1;3;4;7;0;33
170625 Crixás do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
170650 Darcinópolis;2;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;2;0;1;0;4;3;0;15
170700 Dianópolis;1;0;1;0;2;0;0;1;3;2;2;7;4;3;6;3;2;2;5;2;8;13;0;65
170710 Divinópolis do Tocantins;1;1;0;0;2;3;0;0;0;0;1;1;1;0;1;1;1;1;3;2;1;3;0;21
170720 Dois Irmãos do Tocantins;1;0;0;0;1;0;0;1;0;1;0;2;0;0;0;0;0;1;0;1;0;2;0;9
170730 Dueré;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;1;0;1;1;2;2;2;0;13
170740 Esperantina;0;0;1;0;1;2;0;3;2;3;2;2;1;1;1;0;6;0;3;3;1;2;0;33
170755 Fátima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;0;9
170765 Figueirópolis;0;0;1;0;1;0;0;0;3;0;0;0;0;0;2;1;0;3;0;4;0;2;0;16
170770 Filadélfia;0;1;2;0;3;1;0;0;2;1;1;1;2;0;3;0;0;1;5;3;0;5;0;28
170820 Formoso do Araguaia;2;2;3;0;7;0;2;1;1;1;3;3;2;0;2;1;3;2;4;5;8;10;0;55
170825 Fortaleza do Tabocão;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;0;1;0;8
170830 Goianorte;2;0;1;0;3;0;0;0;0;1;1;0;0;0;1;2;0;0;1;0;2;3;0;14
170900 Goiatins;2;1;0;0;3;1;0;0;1;1;0;3;2;1;1;1;2;0;4;1;5;6;0;32
170930 Guaraí;0;0;0;0;0;0;2;0;3;2;3;5;6;4;3;2;8;2;8;3;10;10;1;72
170950 Gurupi;8;0;0;0;8;1;3;2;7;12;8;9;17;12;12;11;9;20;21;23;24;43;1;243
170980 Ipueiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
171050 Itacajá;1;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;2;5;1;1;1;6;0;20
171070 Itaguatins;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;2;0;3;4;5;0;18
171090 Itapiratins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;0;6
171110 Itaporã do Tocantins;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;3;0;8
171150 Jaú do Tocantins;1;0;0;0;1;0;0;0;0;2;2;0;0;2;0;0;0;1;0;0;0;3;0;11
171180 Juarina;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;4
171190 Lagoa da Confusão;0;0;2;0;2;1;0;0;0;1;0;1;1;2;2;4;3;1;5;2;2;5;0;32
171195 Lagoa do Tocantins;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;2;0;1;1;0;1;0;9
171200 Lajeado;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;0;2;2;0;9
171215 Lavandeira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
171240 Lizarda;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;1;0;1;0;0;6
171245 Luzinópolis;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;1;0;0;0;1;0;1;0;8
171250 Marianópolis do Tocantins;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;1;2;1;2;0;13
171270 Mateiros;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;4
171280 Maurilândia do Tocantins;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;6
171320 Miracema do Tocantins;2;1;0;0;3;0;1;0;3;3;2;2;2;0;2;0;3;3;8;5;5;22;0;64
171330 Miranorte;0;0;0;0;0;0;1;0;3;1;1;2;1;0;4;2;8;1;1;4;4;8;0;41
171360 Monte do Carmo;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;1;0;3;2;6;0;17
171370 Monte Santo do Tocantins;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;4
171395 Muricilândia;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;6
171420 Natividade;4;0;2;0;6;0;0;0;1;2;1;1;0;4;0;2;2;1;1;1;3;8;0;33
171430 Nazaré;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;2;0;1;2;2;0;10
171488 Nova Olinda;2;0;0;0;2;0;0;0;0;0;1;1;1;1;2;1;2;1;1;3;1;1;0;18
171500 Nova Rosalândia;1;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;2;0;1;3;0;11
171510 Novo Acordo;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;4;0;8
171515 Novo Alegre;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;5
171525 Novo Jardim;2;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;1;2;1;0;0;0;8
171550 Oliveira de Fátima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
172100 Palmas;13;5;17;0;35;9;4;2;9;20;18;28;21;14;27;32;27;15;40;26;37;41;0;405
171570 Palmeirante;1;0;0;0;1;0;0;0;0;2;1;1;1;0;0;0;1;0;0;1;0;1;0;9
171380 Palmeiras do Tocantins;1;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;2;2;0;1;2;2;0;14
171575 Palmeirópolis;0;0;1;0;1;0;0;0;0;0;2;0;0;1;2;0;3;0;2;5;4;7;0;27
171610 Paraíso do Tocantins;3;1;1;0;5;0;1;0;3;4;2;6;5;11;9;7;8;9;9;11;5;21;0;116
171620 Paranã;1;0;1;0;2;0;1;1;0;2;1;1;0;2;2;3;2;0;0;3;1;3;0;24
171630 Pau D'Arco;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;2;2;0;10
171650 Pedro Afonso;1;0;1;0;2;1;0;0;0;0;1;1;0;2;0;2;4;1;4;3;5;12;0;38
171660 Peixe;1;0;1;0;2;0;0;0;1;0;1;2;1;2;2;2;3;2;2;1;2;8;0;31
171665 Pequizeiro;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;1;2;4;1;3;0;17
171700 Pindorama do Tocantins;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;3;1;1;0;10
171720 Piraquê;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;4
171750 Pium;0;0;1;0;1;1;0;0;0;1;1;0;2;1;1;1;1;0;3;2;0;2;0;17
171780 Ponte Alta do Bom Jesus;0;0;0;0;0;1;1;0;0;0;0;1;0;2;0;2;1;3;2;2;1;2;0;18
171790 Ponte Alta do Tocantins;2;1;0;0;3;1;0;0;0;1;3;2;0;0;1;0;2;1;3;3;2;4;0;26
171800 Porto Alegre do Tocantins;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;1;0;6
171820 Porto Nacional;0;0;6;0;6;2;3;1;6;11;11;12;10;12;8;9;6;10;5;6;9;33;2;162
171830 Praia Norte;0;0;0;0;0;1;0;0;0;0;3;3;2;0;1;0;0;2;6;3;1;4;0;26
171840 Presidente Kennedy;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;1;2;1;0;0;9
171845 Pugmil;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;8
171850 Recursolândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;3
171855 Riachinho;1;0;0;0;1;0;0;0;0;0;0;0;2;1;2;1;1;0;1;2;0;2;0;13
171865 Rio da Conceição;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;4
171870 Rio dos Bois;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;1;0;6
171875 Rio Sono;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1;0;2;0;0;1;1;0;10
171880 Sampaio;0;0;1;0;1;0;0;0;1;1;3;0;0;1;0;0;0;0;0;1;1;1;0;10
171884 Sandolândia;2;0;1;0;3;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;3;0;11
171886 Santa Fé do Araguaia;0;0;1;0;1;0;0;0;0;0;0;1;2;0;0;0;1;0;3;2;1;1;0;12
171888 Santa Maria do Tocantins;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;5
171889 Santa Rita do Tocantins;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;6
171890 Santa Rosa do Tocantins;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;1;3;1;1;4;0;14
171900 Santa Tereza do Tocantins;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
172000 Santa Terezinha do Tocantins;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;2;2;0;7
172010 São Bento do Tocantins;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1;1;0;1;1;2;2;0;12
172015 São Félix do Tocantins;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;5
172020 São Miguel do Tocantins;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;2;0;1;1;5;0;12
172025 São Salvador do Tocantins;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;5
172030 São Sebastião do Tocantins;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;2;3;0;0;12
172049 São Valério;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3;1;1;2;2;3;3;0;17
172065 Silvanópolis;1;0;1;0;2;0;0;0;0;0;1;1;1;0;1;0;0;1;0;7;0;1;0;15
172080 Sítio Novo do Tocantins;1;1;1;0;3;0;1;0;0;0;1;0;2;1;2;2;0;1;2;4;1;3;0;23
172085 Sucupira;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;4
172090 Taguatinga;2;0;0;0;2;0;1;1;1;1;1;3;1;1;3;1;4;4;4;1;3;10;0;42
172093 Taipas do Tocantins;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4
172097 Talismã;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;5
172110 Tocantínia;1;0;3;0;4;3;0;0;0;1;1;0;1;1;3;0;1;0;1;2;1;5;0;24
172120 Tocantinópolis;2;3;1;0;6;0;1;1;0;4;1;4;4;4;1;4;1;1;6;9;9;12;1;69
172125 Tupirama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4
172130 Tupiratins;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;1;0;0;0;0;0;6
172208 Wanderlândia;0;0;1;0;1;0;2;0;1;2;4;1;0;1;1;3;1;1;4;4;1;3;0;30
172210 Xambioá;1;1;0;0;2;0;0;1;2;1;3;1;0;1;3;4;2;1;4;4;2;7;0;38
170000 Município ignorado - TO;0;0;0;0;0;0;0;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;4;10
210005 Açailândia;11;4;8;0;23;5;0;3;8;25;13;12;22;12;19;16;13;26;23;17;20;34;3;294
210010 Afonso Cunha;2;0;0;0;2;1;0;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;9
210015 Água Doce do Maranhão;2;0;0;0;2;0;0;0;0;1;0;0;1;1;1;0;2;2;0;0;3;6;0;19
210020 Alcântara;4;1;0;0;5;1;0;0;1;3;1;1;1;0;2;3;2;2;3;9;12;7;0;53
210030 Aldeias Altas;3;0;1;0;4;1;0;1;0;3;1;2;3;3;2;2;2;4;3;2;8;5;0;46
210040 Altamira do Maranhão;0;0;2;0;2;0;0;0;1;1;1;1;3;2;0;0;0;1;3;0;1;4;0;20
210043 Alto Alegre do Maranhão;3;0;1;0;4;0;2;0;2;5;2;2;5;1;1;4;2;4;7;5;2;11;0;59
210047 Alto Alegre do Pindaré;2;1;1;0;4;0;0;0;2;1;2;5;0;3;3;6;5;9;5;10;4;6;0;65
210050 Alto Parnaíba;0;1;0;0;1;0;0;0;2;3;1;0;0;0;1;0;0;2;0;1;2;4;0;17
210055 Amapá do Maranhão;2;0;0;0;2;0;0;1;0;0;0;1;1;1;2;1;1;2;2;2;0;1;0;17
210060 Amarante do Maranhão;5;2;1;0;8;2;1;0;3;5;3;6;1;2;4;4;4;3;4;12;2;11;0;75
